GeneID	GeneSymbol	log2fc	pvalue	padj
ENSMUSG00000001855.15	Nup214	-0.0842374653629914	0.231602382370904	0.660529454215178
ENSMUSG00000001864.13	Aif1l	0.26669932900771	0.836144948567911	NA
ENSMUSG00000001865.2	Cpa3	0.249275034942427	0.0334823065732421	0.259064011204024
ENSMUSG00000001870.16	Ltbp1	0.483837150134738	0.000149327540584849	0.00498686795587766
ENSMUSG00000001891.16	Ugp2	-0.0446784377810561	0.446578364929722	0.824731094960223
ENSMUSG00000001901.15	Kcnh6	NA	NA	NA
ENSMUSG00000001909.16	Trmt1	-0.100174114078624	0.103742656925912	0.46234340137204
ENSMUSG00000001910.5	Nacc1	-0.0461532994190461	0.364763050023344	0.770674272956682
ENSMUSG00000001911.16	Nfix	-0.0448729162094894	0.679067556932119	0.921787033160905
ENSMUSG00000001918.17	Slc1a5	-0.168338969513237	0.0323238669561243	0.253899040659648
ENSMUSG00000001924.15	Uba1	-0.0334039407842768	0.582912323008976	0.887663977842069
ENSMUSG00000001930.17	Vwf	-0.569283938481896	0.000967204514485348	0.0223019720203264
ENSMUSG00000001942.8	Siae	0.0586828975487905	0.400754110811687	0.794519269305583
ENSMUSG00000001943.8	Vsig2	0.0950094725411804	0.977260824639336	NA
ENSMUSG00000001946.14	Esam	-0.180293135987228	0.740085972398542	0.940186121538883
ENSMUSG00000001948.10	Spa17	-0.0300315294363643	0.938451161045925	0.988873960522077
ENSMUSG00000001962.8	Fam50a	-0.0181963315063361	0.72854515201678	0.93774610830944
ENSMUSG00000001964.14	Emd	-0.0434298144120955	0.539760880962799	0.869579100819949
ENSMUSG00000001983.7	Taco1	-0.0598702242265305	0.614437330350367	0.899818254532262
ENSMUSG00000001985.9	Grik3	0.990182136468208	0.262784105106104	NA
ENSMUSG00000001986.16	Gria3	-0.603852803513919	0.388794048812332	NA
ENSMUSG00000001988.9	Npas1	-0.626330058080694	0.851796937554396	NA
ENSMUSG00000001995.9	Sipa1l2	-0.00304206615636956	0.979184513295955	0.994322094334769
ENSMUSG00000001998.15	Ap4e1	-0.0216643750868188	0.749309079610975	0.944521692161643
ENSMUSG00000001999.15	Blvra	-0.206124874846452	0.000462935414491575	0.0125488869750812
ENSMUSG00000002006.12	Pdzd4	0.259293006847379	0.667974234892068	NA
ENSMUSG00000002007.5	Srpk3	0.251296851020452	0.335033186087373	0.750817002518976
ENSMUSG00000002010.17	Idh3g	-0.0076676337610311	0.914319152302949	0.983564496685153
ENSMUSG00000002012.13	Pnck	0.678864387676375	0.659515185543722	NA
ENSMUSG00000002014.12	Ssr4	0.0142840637365607	0.868986657082951	0.974281709878599
ENSMUSG00000002015.5	Bcap31	-0.0248301754775765	0.72251668037778	0.935930723587548
ENSMUSG00000002017.10	Fam98a	-0.110028484717922	0.128722582050378	0.514785019298826
ENSMUSG00000002020.15	Ltbp2	-0.0775658737602182	0.774794060157195	0.949473961076733
ENSMUSG00000002028.13	Kmt2a	-0.00685841651666425	0.93095923470515	0.986936549945225
ENSMUSG00000002031.13	Ift46	-0.0638272760109151	0.435823655165976	0.81701456641488
ENSMUSG00000002032.17	Tmem25	0.213498072237257	0.665138013202986	0.915788841605615
ENSMUSG00000002033.14	Cd3g	0.373406332551431	0.421332973088676	0.806343804407902
ENSMUSG00000002043.17	Trappc6a	-0.174005600433487	0.103348217501501	0.461651419329731
ENSMUSG00000002052.6	Supt6	0.0029430401631732	0.961293521630357	0.992129174917512
ENSMUSG00000002055.9	Spag5	-0.203383472162502	0.462172418713317	0.832814996718161
ENSMUSG00000002057.4	Foxn1	NA	NA	NA
ENSMUSG00000002058.13	Unc119	-0.0084798434887551	0.944103322270058	0.98987658984746
ENSMUSG00000002059.18	Rab34	0.371364640607814	0.0201895022842282	0.189364828771299
ENSMUSG00000002064.10	Sdf2	0.0574339475460698	0.43896531577909	0.818490318614158
ENSMUSG00000002068.16	Ccne1	-0.0319734963611428	0.885876102607384	0.977743410338431
ENSMUSG00000002076.12	Hsf2bp	0.515877492693538	0.361533100452225	NA
ENSMUSG00000002083.13	Bbc3	-0.148148755908856	0.14397295615863	0.538568857176453
ENSMUSG00000002100.15	Mybpc3	-0.0168853968874558	0.944221634647317	0.98987658984746
ENSMUSG00000002102.15	Psmc3	-0.0435336231072656	0.279714980627468	0.709350597043127
ENSMUSG00000002103.16	Acp2	-0.0614486026989818	0.302321373580712	0.727487358761973
ENSMUSG00000002104.11	Rapsn	-0.0345301061270252	0.970615593756858	NA
ENSMUSG00000002105.15	Slc39a13	-0.190786431338554	0.0361439124667507	0.270571963412404
ENSMUSG00000002107.18	Celf2	0.0576328450669323	0.324218177860165	0.743786705183064
ENSMUSG00000002108.10	Nr1h3	-0.594510916440257	2.44479553741295e-14	1.43411706224644e-11
ENSMUSG00000002109.14	Ddb2	0.241231982531484	0.0970645179585194	0.447442069272963
ENSMUSG00000002111.8	Spi1	-0.0512096097239776	0.473116769170009	0.835279504687249
ENSMUSG00000002129.11	Sf3a1	0.051823697013443	0.309122235054327	0.732374200479527
ENSMUSG00000002147.18	Stat6	0.0017552075133791	0.973432222288295	0.993241293279385
ENSMUSG00000002190.13	Clgn	1.4164462189943	0.601120090462668	NA
ENSMUSG00000002204.9	Napsa	-0.145758264194226	0.402413314325691	0.795208984802349
ENSMUSG00000002205.16	Vrk3	-0.0389382564864048	0.566475923561031	0.880611163776588
ENSMUSG00000002210.11	Smg9	-0.120403544312664	0.0790092016566591	0.403296185971078
ENSMUSG00000002221.11	Paxip1	0.0522186176644879	0.4114360568604	0.800546178564961
ENSMUSG00000002222.14	Rmnd5a	0.11454569588589	0.0214106195444273	0.195508552689307
ENSMUSG00000002227.15	Mov10	0.0568519492888228	0.73074246821157	0.937870604022345
ENSMUSG00000002228.7	Ppm1j	-0.330275984231411	0.35439686483405	0.764518372838362
ENSMUSG00000002233.13	Rhoc	-0.372022495729188	0.000158219440481032	0.0052258740870593
ENSMUSG00000002240.12	Prr27	NA	NA	NA
ENSMUSG00000002249.21	Tead3	0.203032008530735	0.532637450377303	0.86631963741819
ENSMUSG00000002250.16	Ppard	-0.125000745694242	0.189246745386384	0.610637155149948
ENSMUSG00000002257.8	Def6	-0.022370692514752	0.795617263859355	0.956009912473002
ENSMUSG00000002265.17	Peg3	-0.331422538011735	0.721827408541228	NA
ENSMUSG00000002266.17	Zim1	NA	NA	NA
ENSMUSG00000002274.13	Metrn	0.425393965096838	0.0074292389948069	0.0986985432110634
ENSMUSG00000002279.19	Lmf1	-0.0123999684070718	0.875900119692376	0.976434537106131
ENSMUSG00000002280.11	Ciao3	-0.0122719303658242	0.835915582410024	0.966063465653076
ENSMUSG00000002289.16	Angptl4	-0.846623037874515	0.0172639600215227	0.172698481388561
ENSMUSG00000002297.16	Dbf4	-0.0605877712831225	0.574814021342032	0.885188241413514
ENSMUSG00000002307.16	Daxx	0.0888321796151796	0.335008901623726	0.750817002518976
ENSMUSG00000002308.16	Cd320	-0.208495741423917	0.213634842258798	0.639083703675473
ENSMUSG00000002319.16	Ipo4	-0.0839508665798342	0.314306535246243	0.736751054306487
ENSMUSG00000002320.15	Tm9sf1	-0.0410327727952881	0.427207215061133	0.810464777550854
ENSMUSG00000002324.8	Rec8	-0.200431437220428	0.561579395532898	0.879238362383047
ENSMUSG00000002325.15	Irf9	0.181168491553301	0.068172875460235	0.373740268644615
ENSMUSG00000002326.6	Gmpr2	-0.0127438561046664	0.859805584177108	0.97200891805904
ENSMUSG00000002329.7	Mdp1	0.0289969671067931	0.707664215900675	0.931254103211002
ENSMUSG00000002332.16	Dhrs1	-0.0173989194699298	0.804679493892462	0.957669156560241
ENSMUSG00000002341.8	Ncan	-2.147089229977	0.345543745515539	NA
ENSMUSG00000002342.17	Tmem161a	0.0454629369775507	0.56432751828509	0.87997624686379
ENSMUSG00000002343.11	Armc6	0.0610177604941236	0.712308846471591	0.932596128337281
ENSMUSG00000002345.18	Borcs8	0.0242496442442565	0.812789089848856	0.960170130709962
ENSMUSG00000002346.16	Slc25a42	0.17691458739387	0.256882386784455	0.687685532041993
ENSMUSG00000002365.10	Snx9	-0.0599344198612307	0.311885126394726	0.734274422632631
ENSMUSG00000002372.9	Ranbp3	-0.103039142248139	0.0692843723322474	0.376595745089847
ENSMUSG00000002379.7	Ndufa11	-0.0563441854756985	0.481168646353617	0.838597086491014
ENSMUSG00000002384.2	Bmp8b	NA	NA	NA
ENSMUSG00000002393.14	Nr2f6	-0.0492176908495787	0.620702278810084	0.901399679443243
ENSMUSG00000002395.14	Use1	0.00409094612317715	0.9470532892313	0.98987658984746
ENSMUSG00000002396.8	Ocel1	-0.0437379955090087	0.683574498647039	0.923568873846119
ENSMUSG00000002409.18	Dyrk1b	0.100297252863324	0.466857854856854	0.833513745992413
ENSMUSG00000002413.15	Braf	0.0767953502406568	0.215683995950573	0.641453214482895
ENSMUSG00000002416.13	Ndufb2	-0.0326162363164767	0.795135412272783	0.956009912473002
ENSMUSG00000002428.12	Hltf	0.0894436503550243	0.254686183375456	0.685629594547002
ENSMUSG00000002455.14	Prpf6	0.019775778067658	0.696394110191494	0.927285420753657
ENSMUSG00000002458.13	Rgs19	0.181508041337323	0.002553379217493	0.0471431174828455
ENSMUSG00000002459.17	Rgs20	1.37075886102487	0.240318208629229	NA
ENSMUSG00000002475.16	Abhd3	-0.03966957618759	0.806139547071916	0.957815109467787
ENSMUSG00000002477.5	Snrpd1	0.0943191492644938	0.469117299906885	0.833584001937753
ENSMUSG00000002486.15	Tchp	0.15124426743234	0.183832287002891	0.603117903717265
ENSMUSG00000002489.16	Tiam1	0.279056879212503	0.0465347670885196	0.306435724900377
ENSMUSG00000002496.10	Tsc2	-0.018089357490821	0.734378874678129	0.938309930803035
ENSMUSG00000002500.15	Rpl3l	0.203539965562972	0.829469004076613	NA
ENSMUSG00000002504.15	Slc9a3r2	-0.00471562985402013	0.978178882031355	0.994322094334769
ENSMUSG00000002524.17	Puf60	-0.0275704610654505	0.575773584032797	0.885380001104664
ENSMUSG00000002546.16	Golga2	0.0429374555797376	0.497705759425602	0.846273502710819
ENSMUSG00000002550.16	Uck1	-0.0364667946783933	0.63892053948039	0.907858751340224
ENSMUSG00000002565.16	Scin	0.141298792439182	0.731383396609857	0.937870604022345
ENSMUSG00000002578.18	Ikzf4	0.226115769070012	0.730719119200028	NA
ENSMUSG00000002580.7	Mien1	-0.0195972406295483	0.802648550476635	0.957669156560241
ENSMUSG00000002588.13	Pon1	1.16994031030604	0.58621544661159	NA
ENSMUSG00000002602.16	Axl	-1.03651668418847	5.8816888503914e-05	0.00234650734052416
ENSMUSG00000002603.15	Tgfb1	-0.112278264882888	0.182924664291402	0.602457078199429
ENSMUSG00000002608.8	Ccdc97	-0.0662850284382792	0.336638919683911	0.752906780107451
ENSMUSG00000002617.14	Zfp40	-0.140715162676818	0.232237362120164	0.660799556750525
ENSMUSG00000002625.10	Akap8l	0.0436296650956213	0.481008083436954	0.838597086491014
ENSMUSG00000002633.4	Shh	NA	NA	NA
ENSMUSG00000002635.11	Pdcd2l	-0.0725095020762318	0.473522344406731	0.835542112399674
ENSMUSG00000002658.9	Gtf2f1	-0.027846169134876	0.709367843249597	0.931562565667843
ENSMUSG00000002660.8	Clpp	-0.0656444594465694	0.510146450211989	0.85441956285505
ENSMUSG00000002661.14	Alkbh7	-0.0127517442650744	0.919792529882785	0.984202863626178
ENSMUSG00000002664.2	Pspn	0.80696647116265	0.785852989471101	NA
ENSMUSG00000002668.8	Dennd1c	0.0804814740815267	0.225423894411452	0.652189908473561
ENSMUSG00000002679.14	Med6	-0.156279994174408	0.0526893902662744	0.32658068818889
ENSMUSG00000002688.8	Prkd1	1.38208107394087	0.673483110007286	NA
ENSMUSG00000002699.13	Lcp2	0.29026117764184	1.45532913799091e-07	1.68050407942022e-05
ENSMUSG00000002718.14	Cse1l	-0.0764524021488612	0.138734258567354	0.530307689369425
ENSMUSG00000002728.14	Naa20	-0.179269857977845	0.0135585788728199	0.145774603496997
ENSMUSG00000002731.6	Prkra	0.0806152150202509	0.353066956907007	0.763426874942866
ENSMUSG00000002732.14	Fkbp7	0.266946669882101	0.31493542113476	0.736751054306487
ENSMUSG00000002733.8	Plekha3	-0.0708381589752426	0.359995615255755	0.768163187652038
ENSMUSG00000002741.9	Ykt6	-0.116045957310132	0.0261985512551228	0.222725654583406
ENSMUSG00000002748.7	Baz1b	-0.0424005215565749	0.466233357835678	0.833310443956151
ENSMUSG00000002763.16	Pex6	-0.0424642217562353	0.534810115696375	0.867396478968986
ENSMUSG00000002767.13	Mrpl2	-0.0683710655748661	0.371950619560944	0.776829499756911
ENSMUSG00000002768.8	Mea1	0.0540327719967046	0.552841286691923	0.876098710756112
ENSMUSG00000002769.9	Gnmt	0.195607624946897	0.653549685578799	0.912385696082765
ENSMUSG00000002771.12	Grin2d	-0.200349644370626	0.31631401353556	0.737761800203117
ENSMUSG00000002778.14	Kdelr1	-0.107379230847243	0.083182836320855	0.412468273801598
ENSMUSG00000002781.19	Tmem143	-0.054481881844292	0.674463553915426	0.919409557368444
ENSMUSG00000002791.17	Pdxk-ps	-1.13599804010653	0.259608622668637	NA
ENSMUSG00000002797.9	Ggct	0.166823343191962	0.277007447358875	0.706981241823513
ENSMUSG00000002799.6	Jag2	0.18814958151073	0.727991351714537	0.937395133277169
ENSMUSG00000002803.14	Btbd6	0.151366792237788	0.183650122194282	0.603037232015844
ENSMUSG00000002804.4	Nudt14	0.052505895196399	0.721893731036763	0.935719028864943
ENSMUSG00000002808.7	Epdr1	0.41141954155311	0.455513348072978	0.830111897866352
ENSMUSG00000002812.4	Flii	-0.0386561600928046	0.536065651328391	0.868059306910344
ENSMUSG00000002814.15	Top3a	-0.1092724675163	0.255842098541287	0.686658640730422
ENSMUSG00000002820.6	Atg4d	0.114075958790193	0.18353369945296	0.602939449479762
ENSMUSG00000002825.8	Qtrt1	-0.0699647978817241	0.591356101956716	0.891614590191784
ENSMUSG00000002831.14	Plin4	-0.13103712144436	0.904950936200976	NA
ENSMUSG00000002833.11	Hdgfl2	-0.0225613897342579	0.729886774326226	0.937870604022345
ENSMUSG00000002835.9	Chaf1a	-0.0472580068930553	0.717115738247416	0.934882450146948
ENSMUSG00000002844.9	Adprh	-0.118448319238316	0.01859179494126	0.180066577918341
ENSMUSG00000002845.14	Tmem39a	-0.0364654619255279	0.67187223522572	0.918267132300577
ENSMUSG00000002846.9	Timmdc1	-0.14403665218455	0.216722591868834	0.643113035853583
ENSMUSG00000002847.7	Pla1a	-0.310520964761724	0.202889696274409	0.626739731315711
ENSMUSG00000002870.8	Mcm2	-0.0132258369842796	0.885154777856069	0.977743410338431
ENSMUSG00000002871.14	Tpra1	-0.273126396224002	0.00105324796349334	0.0237628944378921
ENSMUSG00000002881.14	Nab1	0.120701672877023	0.16405020478278	0.573378704571736
ENSMUSG00000002885.14	Adgre5	0.162664169735162	0.050697986715926	0.318925258296966
ENSMUSG00000002897.5	Il17ra	-0.079447718837662	0.373503029544077	0.77777828275669
ENSMUSG00000002900.16	Lamb1	0.0929693788219321	0.863822772610469	0.973028491752179
ENSMUSG00000002908.17	Kcnn1	-0.130459585296294	0.780957348060975	0.951619402518837
ENSMUSG00000002910.11	Arrdc2	0.0971712664182363	0.363632614569117	0.770149830890921
ENSMUSG00000002930.6	Ppp1r17	NA	NA	NA
ENSMUSG00000002944.15	Cd36	-0.229649499007225	0.0825927488238864	0.410862503901728
ENSMUSG00000002948.19	Map2k7	-0.0101148266260207	0.883017261498248	0.977743410338431
ENSMUSG00000002949.15	Timm44	0.0149988089029744	0.820487008413018	0.962287426293739
ENSMUSG00000002957.11	Ap2a2	0.0577683632791558	0.392811578605905	0.790527935729351
ENSMUSG00000002963.17	Pnkp	0.0864166888084549	0.209897952827722	0.633896423128435
ENSMUSG00000002968.9	Med25	-0.04299035027701	0.514474366198389	0.856095152649424
ENSMUSG00000002980.14	Bcam	-0.48786378592678	0.000809291548715305	0.0193294145959446
ENSMUSG00000002981.10	Clptm1	-0.0874150560542759	0.0874183079037333	0.423736007226105
ENSMUSG00000002983.17	Relb	-0.178107086240046	0.0154331529321434	0.159088690301449
ENSMUSG00000002984.17	Tomm40	-0.0547403509015677	0.454139858059236	0.829366189493476
ENSMUSG00000002985.16	Apoe	-0.383606682168404	0.0128161483718205	0.140533591257855
ENSMUSG00000002992.17	Apoc2	-0.959235175876474	0.332472569142626	NA
ENSMUSG00000002996.17	Hbp1	0.000285154675272446	0.997507718662546	0.999082467806135
ENSMUSG00000002997.15	Prkar2b	0.0232888734387522	0.820292447755499	0.962287426293739
ENSMUSG00000003031.14	Cdkn1b	0.071569106718745	0.408855081571741	0.799142150326386
ENSMUSG00000003032.8	Klf4	-0.33117146437029	0.0337662509368467	0.259840033352801
ENSMUSG00000003033.15	Ap1m1	0.0329648920352169	0.519168277202444	0.858935332262392
ENSMUSG00000003037.16	Rab8a	0.0381121306018525	0.435881689043795	0.81701456641488
ENSMUSG00000003038.15	Hmgn2	-0.0589411405270892	0.522090298217269	0.860120320975027
ENSMUSG00000003039.9	Fam32a	0.0912455928353059	0.260503570552757	0.690454520541512
ENSMUSG00000003051.13	Elf3	-1.20339906966221	0.712558082815958	NA
ENSMUSG00000003053.17	Cyp2c29	NA	NA	NA
ENSMUSG00000003062.13	Stard3nl	-0.246136020794461	1.16099130694852e-05	0.00062366071488645
ENSMUSG00000003068.16	Stk11	-0.020352139386011	0.715673909142684	0.934568472203139
ENSMUSG00000003070.6	Efna2	-0.295790804311659	0.62368324583254	0.902231527599191
ENSMUSG00000003072.15	Atp5d	-0.0517658947570998	0.416886584890069	0.80367288543239
ENSMUSG00000003099.11	Ppp5c	-0.0422357176723929	0.505805291115657	0.85098042570556
ENSMUSG00000003119.14	Cdk12	-0.0294861187583312	0.626836832313403	0.90254335826388
ENSMUSG00000003123.15	Lipe	0.0655344307595139	0.403543133813935	0.795852616646229
ENSMUSG00000003131.7	Pafah1b2	0.0416351304066692	0.496053367911466	0.845523490592781
ENSMUSG00000003134.10	Tbc1d8	-0.277834837557769	0.0343952662155392	0.262848660266223
ENSMUSG00000003135.15	Cnot11	-0.0232703488803512	0.792835942506934	0.9548278801728
ENSMUSG00000003153.10	Slc2a3	0.160899429927006	0.553664709012209	0.876276135237739
ENSMUSG00000003154.15	Foxj2	-0.052801717060722	0.402489252922792	0.795208984802349
ENSMUSG00000003161.15	Sri	-0.0282504973170814	0.617795289584109	0.900751332197734
ENSMUSG00000003166.20	Dgcr2	0.0275435469655562	0.613044785094084	0.898940283312142
ENSMUSG00000003184.15	Irf3	0.0331099650590426	0.610220212121314	0.897580683125282
ENSMUSG00000003190.12	Bcl2l12	0.0118504865534827	0.930676664595201	0.986936549945225
ENSMUSG00000003198.10	Zfp959	0.116362450338754	0.342397814909835	0.755741129431445
ENSMUSG00000003199.16	Mpnd	-0.0424750824329673	0.485018926046538	0.840599731019808
ENSMUSG00000003200.10	Sh3gl1	-0.0196550485889251	0.778230374018599	0.950785297731603
ENSMUSG00000003206.7	Ebi3	-0.210520075784426	0.0602149176641142	0.34944668284299
ENSMUSG00000003208.9	Yju2	0.0371737073113277	0.675204865268514	0.919539950290692
ENSMUSG00000003226.7	Ranbp2	-0.0196886487288206	0.771035855083753	0.948003143691642
ENSMUSG00000003227.4	Edar	NA	NA	NA
ENSMUSG00000003228.9	Grk5	0.164479263280973	0.0882822571743296	0.424775643051376
ENSMUSG00000003233.12	Dvl3	-0.114875137719672	0.136657629195445	0.527390561092422
ENSMUSG00000003234.16	Abcf3	0.0162342884597878	0.787673126538204	0.95328018444119
ENSMUSG00000003235.13	Eif2b5	-0.00584787421615657	0.923614524472778	0.985378911754591
ENSMUSG00000003269.17	Cyth2	-0.147221079420429	0.00666640350535022	0.0917099506622523
ENSMUSG00000003271.17	Sult2b1	-0.613903749679109	0.268595647175277	NA
ENSMUSG00000003273.14	Car11	1.60567745900921	0.000302547721216752	0.00883837117857305
ENSMUSG00000003279.17	Dlgap1	-1.00081927495007	0.625124843292775	NA
ENSMUSG00000003282.9	Plag1	0.430803418807044	0.098979945515759	0.451646639025907
ENSMUSG00000003283.14	Hck	0.120438538872026	0.140932204080871	0.534187328210383
ENSMUSG00000003299.10	Mrpl4	-0.0926200494335891	0.1202233263149	0.499103810312287
ENSMUSG00000003308.15	Keap1	0.00853745543489077	0.914737653649725	0.983625024613099
ENSMUSG00000003309.14	Ap1m2	-0.073698367607056	0.884869919943293	0.977743410338431
ENSMUSG00000003316.14	Glg1	0.0279813245555697	0.672965677978355	0.918694765544795
ENSMUSG00000003341.9	Atp8b3	0.00318468588977956	0.998473280349977	NA
ENSMUSG00000003344.14	Btbd2	0.0549011994819133	0.48794291745988	0.842317373033692
ENSMUSG00000003345.16	Csnk1g2	-0.0270717641000594	0.631450431283909	0.904066746818977
ENSMUSG00000003346.14	Abhd17a	-0.142710323107403	0.140003862976983	0.53287221659939
ENSMUSG00000003348.10	Mob3a	0.093749661719436	0.170632600144764	0.58370120856612
ENSMUSG00000003352.14	Cacnb3	0.657453140937645	1.74600115483674e-05	0.000882934721920026
ENSMUSG00000003354.6	Ccdc65	0.596912995968386	0.433213340563891	NA
ENSMUSG00000003355.7	Fkbp11	-0.467461810991406	0.0398874221117687	0.282720659869061
ENSMUSG00000003360.15	Ddx23	0.00172246460254487	0.972658115626857	0.993241293279385
ENSMUSG00000003363.15	Pld3	-0.492876569353668	7.3090079604225e-05	0.00282854438230258
ENSMUSG00000003378.9	Grik5	0.0909394323848969	0.539829445778271	0.869579100819949
ENSMUSG00000003379.7	Cd79a	0.071414703441743	0.83213532992857	0.965799610057699
ENSMUSG00000003380.11	Rabac1	-0.107059773462515	0.131715376033684	0.518691189455956
ENSMUSG00000003382.18	Etv3	-0.25970972769323	1.01648605517886e-06	7.97153368941072e-05
ENSMUSG00000003402.14	Prkcsh	-0.0655297498982703	0.268090669264631	0.697918847813502
ENSMUSG00000003410.8	Elavl3	0.317950722637298	0.867472604611184	NA
ENSMUSG00000003411.10	Rab3b	0.40773414798575	0.535509244683311	NA
ENSMUSG00000003418.11	St8sia6	-0.791661961182272	1.58333773840896e-06	0.000117270949160442
ENSMUSG00000003420.8	Fcgrt	-0.155067222081992	0.154436963801093	0.556603114805364
ENSMUSG00000003421.13	Nosip	0.0254925917243648	0.703878597634503	0.929829995227651
ENSMUSG00000003423.15	Pih1d1	-0.0668920263548614	0.357697866453504	0.766794213059587
ENSMUSG00000003429.11	Rps11	-0.0993157363909267	0.0111586957489648	0.129225463958181
